customer_id,segment,recency_days,frequency_180d,monetary_180d,ticket_count_90d,return_rate_180d,campaign_clicks_30d,sessions_30d,churn_next_60d
CUST01244,Potential Loyalists,34,2,2233.4,1,0.0,0,7,0
CUST01245,Hibernating,255,0,0.0,0,0.0,0,2,1
CUST01246,Hibernating,262,0,0.0,0,0.0,3,1,0
CUST01247,Potential Loyalists,3,1,1439.66,1,0.0,2,12,0
CUST01248,Hibernating,103,1,1386.38,0,0.0,1,5,0
CUST01249,Loyal Customers,57,4,2733.47,0,0.0,4,12,0
CUST01250,Hibernating,175,1,612.27,0,0.0,2,0,0
CUST01251,Potential Loyalists,52,1,420.63,0,0.0,1,3,1
CUST01252,Potential Loyalists,38,2,2038.93,0,0.0,0,1,1
CUST01253,Hibernating,99,2,2035.62,0,0.0,1,13,1
CUST01254,Hibernating,76,2,2465.71,1,0.0,0,3,0
CUST01255,Hibernating,78,1,2060.75,1,0.0,0,8,0
CUST01256,Hibernating,286,0,0.0,0,0.0,1,3,1
CUST01257,Potential Loyalists,27,2,765.27,1,0.5,0,4,1
CUST01258,Hibernating,250,0,0.0,0,0.0,0,7,1
CUST01259,Hibernating,94,1,694.35,1,1.0,0,0,1
CUST01260,Potential Loyalists,9,1,913.67,0,0.0,0,4,0
CUST01261,Potential Loyalists,18,1,345.05,0,0.0,0,1,0
CUST01262,Potential Loyalists,25,1,195.09,0,0.0,2,11,1
CUST01263,Loyal Customers,32,4,2970.8,1,0.25,1,5,0
CUST01264,Potential Loyalists,51,1,2114.74,0,0.0,1,6,1
CUST01265,Potential Loyalists,15,2,1398.17,0,0.0,0,12,0
CUST01266,Loyal Customers,51,3,2447.06,0,0.0,0,8,0
CUST01267,Potential Loyalists,58,2,769.57,1,0.0,1,2,0
CUST01268,Potential Loyalists,19,1,471.22,1,1.0,2,5,1
CUST01269,Potential Loyalists,57,1,534.09,0,0.0,1,4,0
CUST01270,Potential Loyalists,57,1,309.87,1,0.0,0,4,0
CUST01271,Potential Loyalists,12,1,529.98,0,0.0,0,8,0
CUST01272,Potential Loyalists,44,1,1860.0,0,0.0,0,1,0
CUST01273,Hibernating,149,1,1219.74,0,0.0,0,1,1
CUST01274,Potential Loyalists,25,2,802.94,0,0.0,0,15,0
CUST01275,Loyal Customers,34,3,2647.93,0,0.0,2,14,0
CUST01276,Hibernating,120,1,412.12,0,0.0,0,3,0
CUST01277,Hibernating,99,1,732.91,0,0.0,2,6,1
CUST01278,Potential Loyalists,65,2,791.53,0,0.0,0,1,0
CUST01279,Hibernating,101,1,1494.42,0,1.0,1,3,1
CUST01280,Loyal Customers,35,4,3888.23,0,0.0,0,5,0
CUST01281,Hibernating,215,0,0.0,0,0.0,0,4,1
CUST01282,Hibernating,78,1,499.65,1,0.0,0,5,1
CUST01283,Loyal Customers,40,8,5650.74,1,0.125,0,7,1
CUST01284,Hibernating,192,0,0.0,0,0.0,0,1,1
CUST01285,Hibernating,124,2,938.91,0,0.0,0,3,1
CUST01286,Hibernating,226,0,0.0,0,0.0,0,2,0
CUST01287,Hibernating,89,2,1153.33,0,0.0,0,3,0
CUST01288,Hibernating,132,1,486.14,0,0.0,0,0,1
CUST01289,Potential Loyalists,3,1,742.76,0,0.0,2,9,0
CUST01290,Potential Loyalists,53,2,1164.42,0,0.0,0,9,0
CUST01291,Hibernating,193,0,0.0,0,0.0,0,3,0
CUST01292,Potential Loyalists,41,2,2412.52,0,0.0,0,3,0
CUST01293,Potential Loyalists,15,2,866.63,0,0.0,0,0,0
CUST01294,Potential Loyalists,3,1,750.26,0,0.0,0,9,0
CUST01295,At Risk,121,3,1979.11,0,0.333,0,11,1
CUST01296,Potential Loyalists,16,1,416.31,0,0.0,0,2,0
CUST01297,Champions,2,4,1798.57,1,0.0,0,6,0
CUST01298,Hibernating,329,0,0.0,0,0.0,0,0,1
CUST01299,Hibernating,171,1,840.54,0,0.0,0,8,1
CUST01300,Loyal Customers,46,4,1939.2,1,0.0,0,10,0
CUST01301,Hibernating,85,2,884.57,0,0.0,0,4,1
CUST01302,Champions,1,5,3420.38,0,0.0,2,8,0
CUST01303,Potential Loyalists,20,1,844.74,1,0.0,0,3,1
CUST01304,Potential Loyalists,27,2,1145.58,0,0.0,0,8,0
CUST01305,Potential Loyalists,50,1,311.4,0,0.0,0,8,1
CUST01306,Potential Loyalists,54,2,3337.79,0,0.0,2,2,0
CUST01307,Hibernating,234,0,0.0,0,0.0,2,4,1
CUST01308,Hibernating,119,1,380.96,0,0.0,1,5,1
CUST01309,At Risk,73,3,1704.79,0,0.0,0,2,0
CUST01310,Hibernating,139,2,1213.35,0,0.0,1,8,0
CUST01311,Potential Loyalists,43,2,1069.71,0,0.0,0,1,0
CUST01312,Potential Loyalists,14,2,1611.51,0,0.0,0,5,0
CUST01313,Potential Loyalists,4,2,1457.68,0,0.0,0,6,0
CUST01314,Potential Loyalists,1,2,1066.73,0,0.0,0,5,0
CUST01315,Hibernating,222,0,0.0,0,0.0,0,1,1
CUST01316,Hibernating,120,1,407.44,0,0.0,2,13,1
CUST01317,Hibernating,256,0,0.0,0,0.0,0,1,1
CUST01318,Hibernating,130,1,396.5,0,0.0,1,2,1
CUST01319,Hibernating,111,1,336.29,0,0.0,1,10,0
CUST01320,Hibernating,150,1,500.0,0,0.0,1,6,1
CUST01321,At Risk,99,5,1878.1,0,0.0,2,12,0
CUST01322,Hibernating,96,1,564.8,0,0.0,0,2,1
CUST01323,Hibernating,276,0,0.0,0,0.0,0,3,1
CUST01324,Hibernating,227,0,0.0,0,0.0,1,1,1
CUST01325,Hibernating,186,0,0.0,0,0.0,0,1,0
CUST01326,Hibernating,131,1,1411.39,0,0.0,0,3,1
CUST01327,At Risk,83,3,3429.24,0,0.0,2,10,0
CUST01328,Potential Loyalists,54,2,2001.3,0,0.0,0,5,0
CUST01329,Loyal Customers,61,3,1252.03,0,0.333,0,5,0
CUST01330,Champions,3,3,2794.39,0,0.0,0,6,0
CUST01331,Champions,14,3,1877.49,1,0.0,1,10,0
CUST01332,Champions,17,4,3364.3,0,0.0,0,7,0
CUST01333,Potential Loyalists,47,1,420.65,0,0.0,1,2,1
CUST01334,Hibernating,160,1,976.5,0,0.0,0,1,1
CUST01335,Hibernating,75,2,2371.6,1,0.0,0,6,0
CUST01336,Potential Loyalists,1,2,910.67,0,0.0,0,0,1
CUST01337,Potential Loyalists,49,1,793.95,0,0.0,1,14,0
CUST01338,Potential Loyalists,7,1,232.88,1,1.0,0,14,1
CUST01339,Hibernating,162,1,450.33,0,0.0,0,3,1
CUST01340,Hibernating,76,1,624.33,0,0.0,0,5,1
CUST01341,Potential Loyalists,38,1,395.13,0,0.0,0,5,1
CUST01342,Hibernating,84,2,1049.9,0,0.0,0,10,1
CUST01343,Champions,4,3,1079.78,0,0.0,0,3,0
CUST01344,Hibernating,395,0,0.0,0,0.0,0,3,1
CUST01345,Potential Loyalists,38,1,2465.11,0,0.0,0,7,0
CUST01346,Loyal Customers,38,3,2127.53,0,0.0,1,5,0
CUST01347,Hibernating,128,1,316.63,0,0.0,0,3,1
CUST01348,Hibernating,140,1,659.62,0,0.0,0,3,1
CUST01349,Hibernating,83,2,2446.67,0,0.0,2,0,0
CUST01350,Hibernating,190,0,0.0,0,0.0,0,1,1
CUST01351,Potential Loyalists,30,1,542.87,1,1.0,0,7,1
CUST01352,Hibernating,123,2,900.07,0,0.5,0,1,1
CUST01353,Hibernating,73,1,597.26,1,0.0,1,1,0
CUST01354,Potential Loyalists,2,2,1041.99,1,0.0,0,10,0
CUST01355,Hibernating,88,1,547.04,0,0.0,0,2,0
CUST01356,Potential Loyalists,42,1,287.51,1,0.0,0,0,1
CUST01357,Hibernating,126,1,230.99,0,0.0,0,2,1
CUST01358,Potential Loyalists,18,1,862.52,0,0.0,3,14,0
CUST01359,Hibernating,106,2,1016.94,0,0.0,1,3,1
CUST01360,Hibernating,160,1,306.65,0,0.0,2,6,1
CUST01361,Potential Loyalists,5,1,805.77,0,0.0,0,6,0
CUST01362,Hibernating,80,1,378.18,0,0.0,1,16,1
CUST01363,Hibernating,83,1,454.39,0,0.0,2,7,0
CUST01364,Hibernating,148,1,1261.0,0,0.0,0,3,1
CUST01365,Hibernating,247,0,0.0,0,0.0,0,1,1
CUST01366,Hibernating,98,1,149.0,0,0.0,0,4,1
CUST01367,Potential Loyalists,56,1,363.62,1,0.0,1,8,1
CUST01368,Hibernating,308,0,0.0,0,0.0,3,8,1
CUST01369,Potential Loyalists,24,1,477.43,1,1.0,2,10,0
CUST01370,Hibernating,161,2,1246.04,0,0.0,0,2,0
CUST01371,Potential Loyalists,8,2,2334.49,1,0.0,0,6,0
CUST01372,Hibernating,71,1,366.8,1,1.0,0,5,1
CUST01373,Potential Loyalists,45,1,291.54,0,0.0,0,4,1
CUST01374,Hibernating,88,1,282.0,0,0.0,0,5,1
CUST01375,Potential Loyalists,64,2,1131.64,0,0.0,3,4,0
CUST01376,Potential Loyalists,34,1,541.57,0,0.0,0,6,0
CUST01377,Potential Loyalists,9,1,387.27,1,0.0,0,10,0
CUST01378,Hibernating,117,1,348.74,0,0.0,0,14,1
CUST01379,Hibernating,186,0,0.0,0,0.0,1,6,1
CUST01380,Potential Loyalists,44,2,729.75,0,0.0,1,1,0
CUST01381,Champions,2,6,4149.83,0,0.0,3,11,0
CUST01382,Potential Loyalists,4,2,987.37,1,0.5,1,5,1
CUST01383,Champions,13,3,1697.28,1,0.0,0,14,0
CUST01384,Hibernating,145,2,3420.26,0,0.5,0,5,1
CUST01385,Champions,0,3,1753.84,1,0.333,4,10,0
CUST01386,Champions,14,4,5346.15,1,0.25,0,5,0
CUST01387,Hibernating,128,1,785.68,0,0.0,0,2,1
CUST01388,Hibernating,70,1,2996.98,0,0.0,0,1,1
CUST01389,Hibernating,70,2,1396.82,0,0.0,2,5,0
CUST01390,Potential Loyalists,9,2,1232.27,0,0.0,1,11,0
CUST01391,Hibernating,94,1,972.01,0,0.0,1,11,0
CUST01392,Potential Loyalists,16,1,1415.53,0,0.0,1,2,0
CUST01393,Hibernating,85,1,493.02,0,0.0,1,0,1
CUST01394,Potential Loyalists,16,2,1313.81,0,0.0,1,15,0
CUST01395,Loyal Customers,32,4,3708.11,0,0.0,0,4,0
CUST01396,Hibernating,127,1,826.44,0,0.0,0,2,1
CUST01397,Champions,4,4,4264.14,0,0.0,0,12,0
CUST01398,Potential Loyalists,57,1,1672.19,1,1.0,0,6,1
CUST01399,Champions,19,4,2045.41,1,0.25,1,10,0
CUST01400,Hibernating,134,1,328.61,0,0.0,0,1,1
CUST01401,Hibernating,75,2,1991.48,0,0.0,0,3,0
CUST01402,Hibernating,254,0,0.0,0,0.0,2,0,1
CUST01403,Hibernating,329,0,0.0,0,0.0,0,1,1
CUST01404,Hibernating,202,0,0.0,0,0.0,1,12,1
CUST01405,Hibernating,140,1,1013.03,0,0.0,0,2,0
CUST01406,Hibernating,222,0,0.0,0,0.0,0,2,1
CUST01407,Hibernating,139,1,709.73,0,0.0,0,3,1
CUST01408,Hibernating,307,0,0.0,0,0.0,0,0,1
CUST01409,Loyal Customers,26,3,1087.52,0,0.0,0,1,0
CUST01410,Hibernating,146,2,670.94,0,0.0,0,11,0
CUST01411,Hibernating,183,0,0.0,0,0.0,0,0,0
CUST01412,Hibernating,91,1,348.68,0,0.0,0,9,1
CUST01413,Hibernating,234,0,0.0,0,0.0,0,2,1
CUST01414,Potential Loyalists,30,1,453.66,1,0.0,1,10,0
CUST01415,Potential Loyalists,9,1,509.5,0,0.0,0,9,0
CUST01416,Loyal Customers,50,3,2785.86,3,0.667,2,11,0
CUST01417,Hibernating,149,1,461.24,0,0.0,0,3,1
CUST01418,Hibernating,176,1,785.78,0,0.0,1,10,1
CUST01419,Potential Loyalists,41,1,1111.02,0,0.0,0,1,0
CUST01420,At Risk,67,3,2895.91,1,0.0,1,14,0
CUST01421,Potential Loyalists,46,1,1155.37,1,1.0,0,16,1
CUST01422,Loyal Customers,58,3,1353.3,1,0.333,0,3,0
CUST01423,Potential Loyalists,41,2,840.35,0,0.0,0,5,0
CUST01424,Hibernating,93,1,2318.97,0,0.0,0,3,0
CUST01425,Potential Loyalists,48,1,1148.76,0,0.0,1,3,1
CUST01426,Potential Loyalists,24,1,872.32,0,0.0,0,8,0
CUST01427,Champions,5,4,2185.26,2,0.0,2,11,0
CUST01428,Potential Loyalists,51,1,888.61,1,1.0,1,15,0
CUST01429,Potential Loyalists,53,2,1434.61,0,0.0,2,4,0
CUST01430,Champions,5,3,2362.84,3,0.333,0,11,0
CUST01431,Potential Loyalists,12,1,903.63,1,1.0,1,6,1
CUST01432,Hibernating,102,1,410.51,0,0.0,0,2,1
CUST01433,Hibernating,108,2,1057.64,0,0.5,0,8,1
CUST01434,Champions,5,4,1436.17,1,0.25,0,6,0
CUST01435,Hibernating,186,0,0.0,0,0.0,0,0,1
CUST01436,Potential Loyalists,20,2,2235.76,0,0.0,1,18,0
CUST01437,Hibernating,246,0,0.0,0,0.0,0,2,1
CUST01438,Hibernating,157,2,2087.95,0,0.0,0,0,1
CUST01439,Champions,0,3,4431.7,1,0.0,0,7,0
CUST01440,Champions,6,3,3177.64,1,0.0,0,3,0
CUST01441,Hibernating,322,0,0.0,0,0.0,2,1,1
CUST01442,At Risk,105,3,2184.02,0,0.333,1,9,0
CUST01443,Champions,20,3,3298.22,0,0.0,0,1,0
CUST01444,Potential Loyalists,32,2,1096.85,0,0.0,1,2,1
CUST01445,Hibernating,115,2,1969.1,0,0.5,0,2,1
CUST01446,Hibernating,132,1,789.48,0,0.0,0,5,1
CUST01447,Potential Loyalists,18,1,1665.94,0,0.0,0,13,0
CUST01448,Hibernating,233,0,0.0,0,0.0,0,1,1
CUST01449,Potential Loyalists,3,2,874.09,1,0.0,2,5,0
CUST01450,Hibernating,126,2,1429.2,0,0.5,0,2,1
CUST01451,Potential Loyalists,34,1,1506.43,1,0.0,0,13,0
CUST01452,Hibernating,116,1,1448.27,0,0.0,0,10,1
CUST01453,Hibernating,82,2,1354.88,0,0.0,1,7,1
CUST01454,At Risk,70,3,2311.47,0,0.0,2,2,0
CUST01455,Hibernating,335,0,0.0,0,0.0,0,0,1
CUST01456,Potential Loyalists,17,1,1158.71,1,0.0,0,7,0
CUST01457,Hibernating,248,0,0.0,0,0.0,0,0,1
CUST01458,Potential Loyalists,52,1,1462.88,0,0.0,0,1,1
CUST01459,At Risk,68,3,1869.62,0,0.0,0,4,0
CUST01460,At Risk,128,3,1836.58,0,0.0,0,4,1
CUST01461,Hibernating,107,2,1214.31,0,0.0,0,3,0
CUST01462,Hibernating,80,1,388.39,0,0.0,0,3,0
CUST01463,Hibernating,356,0,0.0,0,0.0,0,1,1
CUST01464,Potential Loyalists,42,2,1743.4,0,0.0,3,13,0
CUST01465,Potential Loyalists,10,2,670.57,0,0.0,0,16,0
CUST01466,Potential Loyalists,56,2,1494.87,0,0.0,1,2,1
CUST01467,Hibernating,89,2,649.13,0,0.0,0,5,1
CUST01468,Hibernating,166,1,1034.31,0,0.0,0,4,1
CUST01469,Potential Loyalists,44,1,1313.43,0,0.0,1,0,0
CUST01470,Hibernating,241,0,0.0,0,0.0,0,1,1
CUST01471,At Risk,77,4,2450.75,0,0.0,0,8,1
CUST01472,Champions,0,4,2039.77,1,0.0,1,3,0
CUST01473,Loyal Customers,48,3,2475.68,0,0.0,1,5,0
CUST01474,Potential Loyalists,61,2,959.29,2,0.5,0,8,1
CUST01475,Hibernating,114,1,650.36,0,0.0,0,0,1
CUST01476,Hibernating,127,1,370.67,0,0.0,0,0,1
CUST01477,Loyal Customers,55,3,1828.06,0,0.0,2,3,0
CUST01478,Loyal Customers,40,3,3159.76,0,0.0,0,10,1
CUST01479,Loyal Customers,42,4,1777.74,0,0.0,1,0,0
CUST01480,Hibernating,347,0,0.0,0,0.0,0,3,1
CUST01481,Hibernating,122,2,1650.56,0,0.0,1,4,1
CUST01482,Hibernating,158,2,1073.55,0,0.0,1,1,1
CUST01483,Potential Loyalists,7,2,783.94,0,0.5,0,5,0
CUST01484,Hibernating,111,1,568.21,0,0.0,0,1,1
CUST01485,At Risk,69,3,2973.96,0,0.333,1,6,1
CUST01486,Potential Loyalists,48,1,770.52,0,0.0,0,5,1
CUST01487,Hibernating,232,0,0.0,0,0.0,1,1,1
CUST01488,Loyal Customers,33,3,1749.42,1,0.333,2,14,1
CUST01489,Loyal Customers,41,4,5287.87,1,0.0,0,9,0
CUST01490,Hibernating,122,2,1360.72,0,0.0,0,3,1
CUST01491,Hibernating,87,2,1889.89,0,0.0,0,6,0
CUST01492,Potential Loyalists,62,2,2179.26,1,0.0,0,10,0
CUST01493,Potential Loyalists,10,2,807.45,0,0.0,0,0,0
CUST01494,Hibernating,265,0,0.0,0,0.0,1,1,1
CUST01495,At Risk,89,3,2084.73,1,0.0,0,0,0
CUST01496,Potential Loyalists,16,1,662.11,0,0.0,3,9,0
CUST01497,Loyal Customers,35,4,2041.04,1,0.25,0,9,0
CUST01498,Champions,12,4,3245.47,1,0.0,0,14,0
CUST01499,Hibernating,133,1,1510.54,0,0.0,0,3,1
CUST01500,Hibernating,95,1,269.54,0,0.0,0,8,0
CUST01501,Potential Loyalists,66,2,646.43,2,0.0,0,6,1
CUST01502,Hibernating,80,2,1331.42,0,0.5,1,15,0
CUST01503,Hibernating,90,1,367.27,0,0.0,0,8,1
CUST01504,Hibernating,152,1,588.35,0,1.0,1,0,1
CUST01505,Potential Loyalists,64,1,608.83,0,0.0,2,2,0
CUST01506,Hibernating,140,1,318.41,0,0.0,0,4,1
CUST01507,Hibernating,125,2,2311.37,0,0.5,0,5,1
CUST01508,Potential Loyalists,3,1,845.65,0,0.0,4,10,0
CUST01509,Champions,6,3,1236.7,1,0.333,0,17,0
CUST01510,Hibernating,132,2,1667.1,0,0.0,2,7,1
CUST01511,At Risk,88,4,2601.14,0,0.0,1,11,0
CUST01512,Potential Loyalists,43,1,703.24,1,0.0,0,3,0
CUST01513,Hibernating,131,1,1062.28,0,0.0,0,0,1
CUST01514,At Risk,82,3,1466.5,0,0.0,3,5,0
CUST01515,At Risk,96,3,3057.74,0,0.0,0,4,0
CUST01516,Hibernating,172,1,421.68,0,0.0,2,15,1
CUST01517,Hibernating,87,1,628.81,0,0.0,0,4,1
CUST01518,Hibernating,485,0,0.0,0,0.0,0,1,1
CUST01519,At Risk,105,3,3216.75,0,0.0,0,0,0
CUST01520,Potential Loyalists,19,1,333.93,0,0.0,0,10,0
CUST01521,Potential Loyalists,10,2,1070.14,0,0.0,0,2,0
CUST01522,Hibernating,68,1,882.29,0,0.0,1,2,1
CUST01523,Champions,15,4,3702.28,1,0.25,1,1,0
CUST01524,Potential Loyalists,19,1,2078.4,1,0.0,1,5,0
CUST01525,Potential Loyalists,56,2,1514.06,0,0.0,0,1,0
CUST01526,Potential Loyalists,9,2,2585.39,2,0.5,2,7,0
CUST01527,Hibernating,326,0,0.0,0,0.0,1,1,1
CUST01528,Hibernating,105,1,424.84,0,0.0,0,13,1
CUST01529,Hibernating,194,0,0.0,0,0.0,0,0,1
CUST01530,Hibernating,182,0,0.0,0,0.0,2,7,1
CUST01531,Hibernating,222,0,0.0,0,0.0,1,3,1
CUST01532,Hibernating,159,1,776.24,0,0.0,1,6,1
CUST01533,Hibernating,167,1,697.43,0,0.0,0,6,1
CUST01534,Potential Loyalists,22,1,416.32,0,0.0,0,7,0
CUST01535,Champions,8,5,2197.52,0,0.2,4,9,0
CUST01536,Potential Loyalists,7,1,1059.82,1,0.0,0,2,0
CUST01537,Hibernating,123,1,355.81,0,0.0,0,3,1
CUST01538,Hibernating,80,1,346.25,0,0.0,1,8,0
CUST01539,Hibernating,158,1,643.65,0,0.0,0,0,1
CUST01540,Hibernating,195,0,0.0,0,0.0,1,4,1
CUST01541,Potential Loyalists,64,1,626.47,0,0.0,0,5,0
CUST01542,Potential Loyalists,4,1,382.91,0,0.0,0,15,0
CUST01543,Hibernating,131,1,1270.64,0,0.0,2,8,1
CUST01544,Hibernating,113,2,1196.51,0,0.0,2,11,0
CUST01545,Hibernating,106,1,806.94,0,0.0,0,4,1
CUST01546,Potential Loyalists,22,2,599.02,2,0.0,1,4,0
CUST01547,Hibernating,99,2,881.65,0,0.0,1,4,1
CUST01548,Potential Loyalists,49,1,497.12,0,0.0,0,2,0
CUST01549,Hibernating,167,1,708.07,0,0.0,0,15,1
CUST01550,At Risk,109,4,1841.6,0,0.0,0,5,1
CUST01551,Hibernating,69,1,674.67,0,0.0,0,11,0
CUST01552,Hibernating,108,2,999.14,0,0.0,0,3,1
CUST01553,Hibernating,153,1,381.8,0,0.0,1,4,1
CUST01554,Hibernating,75,2,2807.29,0,0.0,1,8,0
CUST01555,Potential Loyalists,30,1,329.17,1,0.0,2,5,0
CUST01556,Potential Loyalists,37,2,729.47,0,0.0,2,1,0
CUST01557,Potential Loyalists,41,1,452.3,0,0.0,0,9,0
CUST01558,Hibernating,210,0,0.0,0,0.0,0,1,1
CUST01559,At Risk,93,3,1317.97,1,0.333,2,5,1
CUST01560,Potential Loyalists,8,2,1018.83,0,0.5,2,14,0
CUST01561,Hibernating,153,1,567.89,0,0.0,3,5,1
CUST01562,Potential Loyalists,51,2,1271.3,1,0.5,0,17,0
CUST01563,Potential Loyalists,20,2,1279.74,1,0.5,0,0,1
CUST01564,Hibernating,236,0,0.0,0,0.0,0,1,1
CUST01565,Potential Loyalists,41,1,659.77,0,0.0,1,4,0
CUST01566,Potential Loyalists,5,1,486.05,0,0.0,0,0,0
CUST01567,Hibernating,345,0,0.0,0,0.0,1,3,1
CUST01568,Hibernating,178,1,831.95,0,0.0,0,2,1
CUST01569,Hibernating,81,1,1205.91,0,0.0,0,20,0
CUST01570,Hibernating,144,2,551.33,0,0.0,0,2,1
CUST01571,Hibernating,253,0,0.0,0,0.0,1,1,1
CUST01572,Hibernating,227,0,0.0,0,0.0,1,1,1
CUST01573,At Risk,78,3,2463.27,1,0.0,0,7,0
CUST01574,Hibernating,161,2,2180.97,0,0.0,1,2,1
CUST01575,Hibernating,165,1,1350.03,0,0.0,0,1,1
CUST01576,Hibernating,82,1,1953.76,1,1.0,0,10,1
CUST01577,Hibernating,107,1,343.71,0,1.0,0,3,1
CUST01578,Potential Loyalists,10,1,1222.13,0,0.0,3,4,0
CUST01579,Loyal Customers,45,5,4218.4,0,0.0,1,9,1
CUST01580,Potential Loyalists,18,2,912.24,0,0.0,1,14,0
CUST01581,Champions,22,3,2148.76,1,0.333,0,6,0
CUST01582,Potential Loyalists,58,2,1139.38,1,0.5,1,5,0
CUST01583,Hibernating,261,0,0.0,0,0.0,2,2,1
CUST01584,Potential Loyalists,0,2,1098.94,0,0.0,0,6,0
CUST01585,Potential Loyalists,23,1,327.29,0,0.0,0,4,1
CUST01586,Potential Loyalists,25,1,788.8,1,0.0,1,7,0
CUST01587,Hibernating,129,2,1403.63,0,0.0,0,10,1
CUST01588,At Risk,145,3,1959.15,0,0.0,0,2,1
CUST01589,Hibernating,147,1,460.78,0,0.0,0,1,1
CUST01590,Hibernating,129,2,1250.94,0,0.0,0,8,1
CUST01591,Hibernating,136,2,2478.69,0,0.0,0,4,1
CUST01592,Hibernating,117,1,500.86,0,0.0,0,8,0
CUST01593,Potential Loyalists,30,1,675.24,0,0.0,2,18,1
CUST01594,Potential Loyalists,43,2,1570.28,0,0.0,0,2,0
CUST01595,Potential Loyalists,59,1,531.64,0,0.0,1,8,0
CUST01596,Loyal Customers,60,3,1798.04,0,0.333,1,7,0
CUST01597,Potential Loyalists,40,1,509.02,1,0.0,0,4,0
CUST01598,Hibernating,68,1,292.55,0,0.0,2,4,0
CUST01599,Hibernating,82,1,307.89,0,0.0,2,3,1
CUST01600,Potential Loyalists,0,1,657.78,0,0.0,0,2,1
CUST01601,Potential Loyalists,49,2,1021.85,1,0.0,0,6,0
CUST01602,Champions,22,3,1334.57,0,0.0,1,8,0
CUST01603,Hibernating,166,1,455.96,0,1.0,0,0,1
CUST01604,Loyal Customers,49,3,1407.27,0,0.0,1,17,0
CUST01605,Potential Loyalists,20,1,1057.43,0,0.0,0,3,0
CUST01606,Hibernating,180,1,282.09,0,0.0,0,1,1
CUST01607,Hibernating,155,1,1515.3,0,0.0,0,7,1
CUST01608,Potential Loyalists,26,1,501.47,0,0.0,2,1,0
CUST01609,Hibernating,69,1,689.75,1,0.0,0,4,1
CUST01610,At Risk,69,4,2593.45,0,0.25,2,4,0
CUST01611,Loyal Customers,28,4,2180.72,0,0.0,3,1,0
CUST01612,Hibernating,283,0,0.0,0,0.0,0,1,1
CUST01613,Hibernating,255,0,0.0,0,0.0,1,0,1
CUST01614,Hibernating,103,2,1352.11,0,0.5,0,4,0
CUST01615,Champions,1,3,1862.39,1,0.0,0,3,0
CUST01616,Hibernating,160,1,1177.41,0,0.0,2,4,1
CUST01617,Hibernating,71,2,1632.85,1,0.0,0,9,1
CUST01618,Hibernating,84,1,426.08,0,0.0,0,2,1
CUST01619,Champions,2,3,1148.84,0,0.0,1,8,0
CUST01620,Champions,4,4,2409.04,0,0.0,1,7,0
CUST01621,Loyal Customers,26,3,2561.91,1,0.0,3,10,0
CUST01622,Potential Loyalists,15,2,888.17,0,0.0,2,6,0
CUST01623,Hibernating,359,0,0.0,0,0.0,0,0,1
CUST01624,At Risk,75,4,2439.45,0,0.25,0,11,0
CUST01625,Potential Loyalists,10,2,679.18,1,0.0,1,7,0
CUST01626,Loyal Customers,28,3,2085.26,0,0.0,0,6,1
CUST01627,Hibernating,295,0,0.0,0,0.0,0,1,1
CUST01628,Hibernating,180,1,399.53,0,1.0,0,4,1
CUST01629,Hibernating,81,2,1120.0,0,0.0,0,1,1
CUST01630,Champions,19,3,3394.53,1,0.333,1,6,0
CUST01631,Champions,2,3,2040.85,1,0.0,1,14,0
CUST01632,Potential Loyalists,6,1,1472.62,0,0.0,0,4,1
CUST01633,Potential Loyalists,55,2,859.67,1,0.0,1,3,0
CUST01634,Potential Loyalists,40,1,668.05,0,0.0,0,6,1
CUST01635,Potential Loyalists,42,2,1322.05,1,0.5,2,10,0
CUST01636,Potential Loyalists,16,1,310.14,0,0.0,2,10,0
CUST01637,Loyal Customers,29,5,4002.06,1,0.0,2,8,0
CUST01638,Potential Loyalists,31,2,1665.11,0,0.0,1,9,0
CUST01639,Hibernating,166,1,1450.38,0,0.0,0,3,1
CUST01640,Hibernating,105,1,464.57,0,0.0,0,6,1
CUST01641,Hibernating,101,1,608.86,0,0.0,0,13,0
CUST01642,Champions,4,3,3151.98,0,0.0,0,5,0
CUST01643,Hibernating,182,0,0.0,0,0.0,2,5,1
CUST01644,Hibernating,118,2,818.79,0,0.5,3,5,1
CUST01645,At Risk,74,3,2748.62,0,0.0,1,9,0
CUST01646,Loyal Customers,66,4,2483.29,0,0.0,0,10,0
CUST01647,Champions,10,4,3321.39,0,0.0,0,8,0
CUST01648,Hibernating,150,1,540.77,0,0.0,3,2,0
CUST01649,Hibernating,243,0,0.0,0,0.0,0,1,1
CUST01650,Hibernating,102,1,1797.67,0,0.0,3,9,0
CUST01651,Hibernating,87,1,508.39,1,0.0,1,0,1
CUST01652,Loyal Customers,40,3,2663.46,1,0.667,0,2,0
CUST01653,Hibernating,87,2,1706.87,1,0.0,0,0,1
CUST01654,Hibernating,99,1,1073.19,0,0.0,2,2,0
CUST01655,Potential Loyalists,13,2,1358.99,0,0.0,0,2,1
CUST01656,Champions,9,6,3506.88,0,0.167,4,16,0
CUST01657,Hibernating,328,0,0.0,0,0.0,0,2,1
CUST01658,Loyal Customers,56,4,3534.31,2,0.0,0,3,0
CUST01659,Hibernating,98,2,1400.57,0,0.0,0,8,0
CUST01660,Potential Loyalists,6,2,2406.57,0,0.0,3,10,0
